longitude,latitude,Plant_Code,Plant_Name,Utility_Name,City,County,StateName,PrimSource,Install_MW,Total_MW
-118.523889,37.41416,402,Pleasant Valley Hydro,Los Angeles Department of Water & Power,Bishop,Inyo,California,hydroelectric,3.2,2.7
-118.492778,34.312778,403,San Fernando,Los Angeles Department of Water & Power,Sylmar,Los Angeles,California,hydroelectric,5.6,6.1
-118.427648,33.918151,404,Scattergood,Los Angeles Department of Water & Power,Playa del Rey,Los Angeles,California,natural gas,876,783.1
-142.99997,63.33552,406,Tok,Alaska Power and Telephone Co,Tok,Southeast Fairbanks,Alaska,other,5.3,5.4
-118.590001,37.546036,407,Upper Gorge,Los Angeles Department of Water & Power,Bishop,Mono,California,hydroelectric,37.5,36.5
-118.391327,34.244991,408,Valley (CA),Los Angeles Department of Water & Power,Sun Valley,Los Angeles,California,natural gas,690.5,576
-120.26859,37.584345,409,Exchequer,Merced Irrigation District,Snelling,Mariposa,California,hydroelectric,94.5,94.5
-120.31009,37.522065,410,McSwain,Merced Irrigation District,Snelling,Mariposa,California,hydroelectric,9,9
-120.890856,39.177903,412,Chicago Park,Nevada Irrigation District,Colfax,Nevada,California,hydroelectric,44,44
-120.8352,39.2184,413,Dutch Flat 2,Nevada Irrigation District,Dutch Flat,Nevada,California,hydroelectric,27.3,27.3
-120.076983,38.202569,414,Beardsley,Oakdale&South San Joaquin Irrigation D.,None,Tuolumne,California,hydroelectric,10,11
-120.034072,38.246656,415,Donnells,Oakdale&South San Joaquin Irrigation D.,None,Tuolumne,California,hydroelectric,72,72
-120.605,37.876111,416,Tulloch,Oakdale&South San Joaquin Irrigation D.,Jamestown,Tuolumne,California,hydroelectric,29.9,25.5
-121.278784,39.551012,417,Forbestown,South Feather Water and Power Agency,Forbestown,Butte,California,hydroelectric,41.9,37.5
-121.491247,39.531784,418,Kelly Ridge,South Feather Water and Power Agency,Oroville,Butte,California,hydroelectric,10,10
-121.204077,39.553811,419,Woodleaf,South Feather Water and Power Agency,Forbestown,Butte,California,hydroelectric,67.2,60
-133.14869,55.47691,421,Craig (AK),Alaska Power and Telephone Co,Craig,Prince of Wales Ketchikan,Alaska,other,4.6,4.6
-118.1494,34.126,422,Glenarm,City of Pasadena - (CA),Pasadena,Los Angeles,California,natural gas,265.6,235.6
-132.821435,55.204937,423,Hydaburg,Alaska Power and Telephone Co,Prince of Wales,Prince of Wales Ketchikan,Alaska,other,1,1
-120.406069,39.077971,424,French Meadows,Placer County Water Agency,Foresthill,Placer,California,hydroelectric,15.3,16
-120.596383,39.024801,425,Middle Fork,Placer County Water Agency,Foresthill,Placer,California,hydroelectric,122.4,132
-120.746651,39.003372,426,Oxbow (CA),Placer County Water Agency,Foresthill,Placer,California,hydroelectric,6.1,6
-120.725053,39.000999,427,Ralston,Placer County Water Agency,Foresthill,Placer,California,hydroelectric,79.2,86
-120.444492,37.477838,428,Parker,Merced Irrigation District,Snelling,Merced,California,hydroelectric,2.7,2.7
-120.537089,38.82881,430,Camino,Sacramento Municipal Util Dist,Camino,El Dorado,California,hydroelectric,157.8,155.9
-120.53176,38.83405,431,Jaybird,Sacramento Municipal Util Dist,Camino,El Dorado,California,hydroelectric,161.6,156.2
-120.324503,38.982697,432,Loon Lake,Sacramento Municipal Util Dist,Fresh Pond,El Dorado,California,hydroelectric,74.1,74.1
-120.378292,38.896511,433,Robbs Peak,Sacramento Municipal Util Dist,Fresh Pond,El Dorado,California,hydroelectric,25.5,25.5
-120.787366,38.765336,435,White Rock/Slab Creek,Sacramento Municipal Util Dist,Placerville,El Dorado,California,hydroelectric,269.2,244.2
-117.3344,34.2056,436,Devil Canyon,California Dept. of Water Resources,San Bernardino,San Bernardino,California,hydroelectric,276.2,262
-121.492188,39.542985,437,Edward C Hyatt,California Dept. of Water Resources,Oroville,Butte,California,hydroelectric,644.1,743.1
-121.630077,39.514893,438,Thermalito,California Dept. of Water Resources,Oroville,Butte,California,other,115.1,115.1
-120.420152,37.695994,439,Don Pedro,Turlock Irrigation District,La Grange,Tuolumne,California,hydroelectric,170.8,203.2
-120.4436,37.6697,440,La Grange,Turlock Irrigation District,La Grange,Stanislaus,California,hydroelectric,4.5,4.3
-121.158443,38.70675,441,Folsom,U S Bureau of Reclamation,Folsom,Sacramento,California,hydroelectric,198.6,215.1
-122.626973,40.646934,442,Judge F Carr,U S Bureau of Reclamation,French Gulch,Shasta,California,hydroelectric,154.4,177.4
-122.446441,40.611858,443,Keswick,U S Bureau of Reclamation,Redding,Shasta,California,hydroelectric,117,117
-121.220198,38.63735,444,Nimbus,U S Bureau of Reclamation,Folsom,Sacramento,California,hydroelectric,13.4,16.6
-122.422274,40.717455,445,Shasta,U S Bureau of Reclamation,Redding,Shasta,California,hydroelectric,714,714
-121.047718,37.098671,446,ONeill,U S Bureau of Reclamation,Los Banos,Merced,California,other,25.2,14.4
-114.140222,34.295334,447,Parker Dam,U S Bureau of Reclamation,Parker,San Bernardino,California,hydroelectric,120,120
-121.0772,37.0692,448,W R Gianelli,California Dept. of Water Resources,Gustine,Merced,California,other,424,401
-122.467509,40.628115,450,Spring Creek,U S Bureau of Reclamation,Redding,Shasta,California,hydroelectric,180,180
-122.762553,40.797296,451,Trinity,U S Bureau of Reclamation,Weaverville,Trinity,California,hydroelectric,140,140
-121.191666,39.330833,454,Colgate,Yuba County Water Agency,Dobbins,Yuba,California,hydroelectric,315,352.4
-121.270409,39.238996,455,Narrows 2,Yuba County Water Agency,Browns Valley,Yuba,California,hydroelectric,46.7,55
-117.016566,33.166246,457,Bear Valley,City of Escondido - (CA),Escondido,San Diego,California,hydroelectric,1.4,1.4
-104.6144,38.2667,460,Pueblo,"Black Hills Colorado Electric, LLC",Pueblo,Pueblo,Colorado,other,8,8
-105.8947,37.4594,464,Alamosa,Public Service Co of Colorado,Alamosa,Alamosa,Colorado,natural gas,53.2,27
-105.332495,40.004725,466,Boulder Canyon Hydro,Boulder City of,Boulder,Boulder,Colorado,hydroelectric,5,5
-105.7088,39.6551,467,Cabin Creek,Public Service Co of Colorado,Georgetown,Clear Creek,Colorado,other,300,342.3
-104.964548,39.807275,469,Cherokee,Public Service Co of Colorado,Denver,Adams,Colorado,natural gas,1006.4,886
-104.5747,38.2081,470,Comanche (CO),Public Service Co of Colorado,Pueblo,Pueblo,Colorado,coal,1635.3,1410
-108.7347,39.1364,471,Fruita,Public Service Co of Colorado,Grand Junction,Mesa,Colorado,natural gas,26.6,14
-105.6978,39.6919,472,Georgetown Hydro,Public Service Co of Colorado,Georgetown,Clear Creek,Colorado,hydroelectric,1.2,1.6
-108.345556,39.101667,473,Grand Valley Project Power Plant,Orchard Mesa Irrigation District,Palisade,Mesa,Colorado,hydroelectric,1.5,1.5
-106.182003,38.53419,474,Salida,Public Service Co of Colorado,Salida,Chaffee,Colorado,hydroelectric,0.6,0.6
-107.226876,39.57013,476,Shoshone (CO),Public Service Co of Colorado,Glenwood Springs,Garfield,Colorado,hydroelectric,14.4,15
-105.202,40.0195,477,Valmont,Public Service Co of Colorado,Boulder,Boulder,Colorado,natural gas,59.3,43
-117.4971,33.8343,479,Temescal,Metropolitan Water District of S CA,Corona,Riverside,California,hydroelectric,2.9,2.8
-117.6106,33.85895,480,Corona,Metropolitan Water District of S CA,Corona,Riverside,California,hydroelectric,2.9,2.8
-117.1831,33.8361,481,Perris,Metropolitan Water District of S CA,Perris,Riverside,California,hydroelectric,7.9,7.9
-118.09917,34.004722,482,Rio Hondo,Metropolitan Water District of S CA,South Gate,Los Angeles,California,hydroelectric,1.9,1.9
-117.95517,33.92493,483,Coyote Creek,Metropolitan Water District of S CA,La Habra,Orange,California,hydroelectric,3.1,3.1
-117.1889,33.3944,484,Red Mountain,Metropolitan Water District of S CA,Fallbrook,San Diego,California,hydroelectric,5.9,5.9
-117.82905,33.9001,487,Valley View,Metropolitan Water District of S CA,Yorba Linda,Orange,California,hydroelectric,4.1,4.1
-120.4706,37.6508,489,Upper Dawson,Turlock Irrigation District,La Grange,Tuolumne,California,hydroelectric,4.4,5.5
-104.833333,38.824444,492,Martin Drake,City of Colorado Springs - (CO),Colorado Springs,El Paso,Colorado,natural gas,207.3,208
-104.816944,38.881389,493,George Birdsall,City of Colorado Springs - (CO),Colorado Springs,El Paso,Colorado,natural gas,61.1,55
-104.933056,38.855556,494,Manitou Springs,City of Colorado Springs - (CO),Manitou Spring,El Paso,Colorado,hydroelectric,5.6,5.5
-104.973802,38.841354,495,Ruxton Park,City of Colorado Springs - (CO),Manitou Spring,El Paso,Colorado,hydroelectric,1,1
-102.073659,38.032717,502,Holly,Town of Holly - (CO),Holly,Prowers,Colorado,other,2.9,2.7
-102.2795,40.9505,504,Julesburg,City of Julesburg - (CO),Julesburg,Sedgwick,Colorado,other,2.8,2.2
-108.177545,43.417872,505,Boysen,U S Bureau of Reclamation,Thermopolis,Fremont,Wyoming,hydroelectric,15,17.2
-103.2159,38.0647,507,Las Animas,City of Las Animas - (CO),Las Animas,Bent,Colorado,other,5.6,5.1
-102.537915,38.033327,508,Lamar Plant,City of Lamar - (CO),Lamar,Prowers,Colorado,wind,8,7.5
-122.7559,38.7903,510,Sonoma California Geothermal,Geysers Power Co LLC,Middletown,Lake,California,geothermal,78,50
-104.487492,37.178979,511,Trinidad (CO),City of Trinidad - (CO),Trinidad,Las Animas,Colorado,other,9.2,9.2
-107.337483,38.453191,512,Blue Mesa,U S Bureau of Reclamation,Gunnison,Gunnison,Colorado,hydroelectric,86.4,86.4
-105.509665,40.376771,513,Estes,U S Bureau of Reclamation,Estes Park,Larimer,Colorado,hydroelectric,45,51.6
-107.539299,38.451753,514,Morrow Point,U S Bureau of Reclamation,Montrose,Montrose,Colorado,hydroelectric,173.2,173.2
-105.223804,40.421031,515,Big Thompson,U S Bureau of Reclamation,Loveland,Larimer,Colorado,hydroelectric,4.5,5.2
-106.332725,39.878805,516,Green Mountain,U S Bureau of Reclamation,Kremmling,Summit,Colorado,hydroelectric,26,26
-105.534308,40.34408,517,Marys Lake,U S Bureau of Reclamation,Estes Park,Larimer,Colorado,hydroelectric,8.1,9.3
-105.236032,40.364996,518,Flatiron,U S Bureau of Reclamation,Loveland,Larimer,Colorado,hydroelectric,94.5,94.5
-105.325074,40.365056,519,Pole Hill,U S Bureau of Reclamation,Loveland,Larimer,Colorado,hydroelectric,38.2,38.2
-108.044088,39.19366,520,Lower Molina,U S Bureau of Reclamation,Molina,Mesa,Colorado,hydroelectric,5.6,5.6
-108.004777,39.143808,521,Upper Molina,U S Bureau of Reclamation,Molina,Mesa,Colorado,hydroelectric,9.9,9.9
-107.185,40.4856,525,Hayden,Public Service Co of Colorado,Hayden,Routt,Colorado,coal,465.4,441
-121.316966,39.048802,531,Camp Far West,Sacramento Municipal Util Dist,Lincoln,Placer,California,hydroelectric,7.2,7.2
-86.476449,31.400255,533,McWilliams,PowerSouth Energy Cooperative,Gantt,Covington,Alabama,natural gas,654,664
-120.381883,38.850283,534,Jones Fork,Sacramento Municipal Util Dist,Fresh Pond,El Dorado,California,hydroelectric,10,10
-121.393336,38.652731,535,McClellan (CA),Sacramento Municipal Util Dist,Sacramento,Sacramento,California,natural gas,77,77
-121.0245,38.2268,537,Camanche,East Bay Municipal Util Dist,Clements & Wallace,San Joaquin,California,hydroelectric,10.8,10.5
-73.4349,41.5826,539,Rocky River (CT),FirstLight Power Resources Services LLC,New Milford,Litchfield,Connecticut,other,31,29.4
-72.7942,41.2925,540,Branford,Connecticut Jet Power LLC,Branford,New Haven,Connecticut,other,21.8,17.4
-73.491984,41.659046,541,Bulls Bridge,FirstLight Power Resources Services LLC,New Milford,Litchfield,Connecticut,hydroelectric,7.2,8.4
-73.5989,41.0289,542,Cos Cob,Connecticut Jet Power LLC,Greenwich,Fairfield,Connecticut,other,115,95.6
-73.108976,41.209797,544,Devon Station,Devon Power LLC,Milford,New Haven,Connecticut,other,222.6,132.5
-72.1019,41.4281,546,Montville Station,NRG Montville Operations Inc,Uncasville,New London,Connecticut,other,495.3,496.4
-72.471643,42.610683,547,Northfield Mountain,"FirstLight Power Resources, Inc. - MA",Northfield,Franklin,Massachusetts,other,1168,1168
-118.111059,48.620336,550,Kettle Falls Generating Station,Avista Corp,Kettle Falls,Stevens,Washington,other,57.9,56.2
-72.1221,41.6651,551,Scotland Dam,FirstLight Power Resources Services LLC,Windham,Windham,Connecticut,hydroelectric,2,1.7
-73.295321,41.44842,552,Shepaug,FirstLight Power Resources Services LLC,Southbury,New Haven,Connecticut,hydroelectric,37.2,41.5
-73.1714,41.3833,553,Stevenson,FirstLight Power Resources Services LLC,Monroe,Fairfield,Connecticut,hydroelectric,30.5,28.9
-72.0458,41.5725,554,Taftville,FirstLight Power Resources Services LLC,Taftville,New London,Connecticut,hydroelectric,1.6,2
-72.041829,41.555425,557,Tunnel,FirstLight Power Resources Services LLC,Preston,New London,Connecticut,other,20.5,18.1
-72.693616,41.915312,559,Rainbow (CT),Farmington River Power Company,Windsor,Hartford,Connecticut,hydroelectric,8,8
-73.369297,41.957272,560,Falls Village,FirstLight Power Resources Services LLC,Falls Village,Litchfield,Connecticut,hydroelectric,9,9.9
-73.116267,41.798943,561,Franklin Drive,Connecticut Jet Power LLC,Torrington,Litchfield,Connecticut,other,21.8,16.1
-72.579075,41.554944,562,Middletown,Middletown Power LLC,Middletown,Middlesex,Connecticut,other,786.4,770.2
-72.6524,41.7495,563,South Meadow,NAES Corp,Hartford,Hartford,Connecticut,other,167.2,148.4
-81.1678,28.4822,564,Stanton Energy Center,Orlando Utilities Comm,Orlando,Orange,Florida,coal,1262,1193
-73.120886,41.776109,565,Torrington Terminal,Connecticut Jet Power LLC,Torrington,Litchfield,Connecticut,other,21.8,17.4
-72.1677,41.3107,566,Millstone,Dominion Energy Nuclear Conn Inc,Waterford,New London,Connecticut,nuclear,2162.9,2073.1
-73.1844,41.1706,568,Bridgeport Station,PSEG Power Connecticut LLC,Bridgeport,Fairfield,Connecticut,natural gas,594.9,513.2
-74.131877,41.828814,579,Central Hudson High Falls,Central Hudson Gas & Elec Corp,High Falls,Ulster,New York,hydroelectric,3.2,3.2
-72.064935,41.52679,581,North Main Street,City of Norwich - (CT),Norwich,New London,Connecticut,other,19,15.3
-72.050936,41.538955,583,Tenth Street,City of Norwich - (CT),Norwich,New London,Connecticut,hydroelectric,1.4,1
-107.6131,36.8061,584,Navajo Dam,City of Farmington - (NM),Farmington,San Juan,New Mexico,hydroelectric,30,30
-114.942666,32.711611,585,Drop 1,Imperial Irrigation District,Holtville,Imperial,California,hydroelectric,5.7,3.8
-115.28245,32.699451,586,East Highline,Imperial Irrigation District,Holtville,Imperial,California,hydroelectric,2.4,1
-73.208056,44.4917,589,J C McNeil,City of Burlington Electric - (VT),Burlington,Chittenden,Vermont,other,59.5,52
-75.5371,39.7302,591,Christiana,Calpine Mid-Atlantic Generation LLC,Wilmington,New Castle,Delaware,other,52,50
-75.626811,39.600408,592,Delaware City 10,Calpine Mid-Atlantic Generation LLC,Delaware City,New Castle,Delaware,other,18.5,18
-75.50384,39.73886,593,Edge Moor,Calpine Mid-Atlantic Generation LLC,Wilmington,New Castle,Delaware,natural gas,710.3,725
-75.2341,38.5857,594,Indian River Generating Station,Indian River Operations Inc,Dagsboro,Sussex,Delaware,coal,464.1,426.1
-75.6289,39.7283,597,West Station (DE),Calpine Mid-Atlantic Generation LLC,Wilmington,New Castle,Delaware,other,20,15
-76.5389,39.18,602,Brandon Shores,Brandon Shores LLC,Baltimore,Anne Arundel,Maryland,coal,1370.2,1273
-122.4358,48.4558,607,Fredonia,Puget Sound Energy Inc,Mt Vernon,Skagit,Washington,natural gas,376,280
-80.7644,28.4698,609,Cape Canaveral,Florida Power & Light Co,Cocoa,Brevard,Florida,natural gas,1295,1290
-81.7831,26.6967,612,Fort Myers,Florida Power & Light Co,Ft. Myers,Lee,Florida,natural gas,2680.9,2735.5
-80.1984,26.0686,613,Lauderdale,Florida Power & Light Co,Ft. Lauderdale,Broward,Florida,natural gas,1215.9,1223.6
-80.1253,26.0856,617,Port Everglades,Florida Power & Light Co,Ft. Lauderdale,Broward,Florida,natural gas,1352,1237
-80.0525,26.7653,619,Riviera,Florida Power & Light Co,Riviera Beach,Palm Beach,Florida,natural gas,1295,1290
-81.3256,28.8419,620,Sanford,Florida Power & Light Co,DeBary,Volusia,Florida,natural gas,2377.8,2352
-80.3308,25.4356,621,Turkey Point,Florida Power & Light Co,Homestead,Miami Dade,Florida,nuclear,2861.2,2952.1
-121.783333,47.699167,622,South Fork Tolt,City of Seattle - (WA),North Bend,King,Washington,hydroelectric,16.8,16.8
-73.6805,42.9126,625,Upper Mechanicville,New York State Elec & Gas Corp,Town of Stillwater,Saratoga,New York,hydroelectric,16.4,18.4
-121.16143,40.07531,626,Oak Flat,Pacific Gas & Electric Co.,Belden,Plumas,California,hydroelectric,1.4,1.3
-82.635278,27.758056,627,Bayboro,"Duke Energy Florida, LLC",St. Petersburg,Pinellas,Florida,other,226.8,171
-82.6977,28.9656,628,Crystal River,"Duke Energy Florida, LLC",Crystal River,Citrus,Florida,natural gas,3449,3020
-121.092982,38.835182,632,Newcastle,Pacific Gas & Electric Co.,Auburn,Placer,California,hydroelectric,12.7,11.5
-82.601759,27.859535,634,P L Bartow,"Duke Energy Florida, LLC",St. Petersburg,Pinellas,Florida,natural gas,1475.6,1280
-83.180556,30.376389,638,Suwannee River,"Duke Energy Florida, LLC",Live Oak,Suwannee,Florida,natural gas,197.7,145
-87.2244,30.5661,641,Crist,Gulf Power Co,Pensacola,Escambia,Florida,coal,1135.1,924
-85.7003,30.2686,643,Lansing Smith,Gulf Power Co,Southport,Bay,Florida,natural gas,661.5,543
-82.4036,27.7944,645,Big Bend,Tampa Electric Co,Apollo Beach,Hillsborough,Florida,natural gas,1904.3,1677.8
-81.7625,33.1427,649,Vogtle,Georgia Power Co,Waynesboro,Burke,Georgia,nuclear,2430,2302
-82.3878,29.7592,663,Deerhaven Generating Station,Gainesville Regional Utilities,Gainesville,Alachua,Florida,coal,471,417
-82.3208,29.6461,664,John R Kelly,Gainesville Regional Utilities,Gainesville,Alachua,Florida,natural gas,141.6,109.5
-80.47,25.4756,665,G W Ivey,City of Homestead - (FL),Homestead,Miami Dade,Florida,natural gas,35.7,32.7
-81.625967,30.364818,666,J D Kennedy,JEA,Jacksonville,Duval,Florida,natural gas,370,357.2
-81.5525,30.4172,667,Northside Generating Station,JEA,Jacksonville,Duval,Florida,coal,1407.1,1322
-80.0677,26.612767,673,Tom G Smith,City of Lake Worth - (FL),Lake Worth,Palm Beach,Florida,natural gas,98.7,93.5
-108.787681,43.219017,674,Pilot Butte,U S Bureau of Reclamation,Morton,Fremont,Wyoming,hydroelectric,1.6,1.6
-81.9228,28.0797,675,Larsen Memorial,City of Lakeland - (FL),Lakeland,Polk,Florida,natural gas,133.6,127
-81.9229,28.0801,676,C D McIntosh Jr,City of Lakeland - (FL),Lakeland,Polk,Florida,natural gas,530.6,507
-72.530859,44.625282,678,W K Sanders,Village of Morrisville - (VT),Hyde Park,Lamoille,Vermont,hydroelectric,1.8,1.4
-119.558008,37.071846,682,Kerckhoff 2,Pacific Gas & Electric Co.,Auberry,Fresno,California,hydroelectric,139.5,155
-80.780124,28.493232,683,Indian River Plant,Orlando Utilities Comm,Titusville,Brevard,Florida,natural gas,342.8,290
-84.4,30.4522,688,Arvah B Hopkins,City of Tallahassee - (FL),Tallahassee,Leon,Florida,natural gas,673.1,484.5
-84.200673,30.162304,689,S O Purdom,City of Tallahassee - (FL),St Marks,Wakulla,Florida,natural gas,270.1,226
-84.863869,30.708571,690,J Woodruff,USCE-Mobile District,Chattahoochee,Gadsden,Florida,hydroelectric,43.5,43.5
-106.242778,41.835278,692,Medicine Bow,SRIV Partnership LLC,Medicine Bow,Carbon,Wyoming,wind,6.2,6.2
-81.0927,24.710833,696,Marathon Generating Plant,"Florida Keys El Coop Assn, Inc",Marathon,Monroe,Florida,other,11,11
